id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5364683,New in the park centrally located!,27810891,Dustin,District 17,36.13590498735387,-86.78091305684865,Entire home/apt,655,1,6,2015-06-08,1.82,1,353
6284915,"Newly Renovated, Near Music Row",32670810,Talbott,District 17,36.14146482448103,-86.79213011461415,Entire home/apt,575,2,1,2015-07-07,1,1,285
4076865,Nashville 12 South w/ Roof Deck!,21141407,Alan,District 17,36.13516836945159,-86.78616367377457,Entire home/apt,375,2,21,2015-06-04,2.37,1,299
6388641,Fireworks & Private Rooftop,26429970,Bradford,District 17,36.14738433450208,-86.76649108722843,Entire home/apt,150,2,0,,,1,67
6396422,6 Bed Bungalow in Historic District,4225320,Autumn,District 17,36.133616210224574,-86.77821508319938,Entire home/apt,600,1,0,,,5,363
5684956,Cozy Home/Bike Trails/ Dog Friendly,26253923,Haleigh,District 17,36.13837050397447,-86.78549625802565,Entire home/apt,175,1,8,2015-06-28,2.18,1,355
6684151,Private Room with Ensuite,6494740,Christine,District 17,36.12905700496841,-86.7845727964915,Private room,133,1,0,,,4,365
680222,"Near Belmont, Lipscomb and Vandy!",3462996,Paul,District 17,36.11856774750077,-86.78956616734645,Private room,70,1,52,2015-06-23,2.16,2,350
6684430,Spacious Private Room,6494740,Christine,District 17,36.12775546757244,-86.7859682785223,Private room,111,1,1,2015-06-19,1,4,365
4931563,"12th S Village, Vanderbilt/Belmont ",4283123,Terrilee,District 17,36.128092867961946,-86.78791726234158,Private room,130,3,2,2015-03-30,0.43,2,175
6571977,Stay in the heart of 12th South!,34373335,Marshall & Emily,District 17,36.118055283922835,-86.79006179120519,Entire home/apt,95,1,12,2015-07-05,12,1,273
5849516,Extraordinary Home in 12 South,30371424,Sarah,District 17,36.127197873822006,-86.7845951250083,Entire home/apt,350,3,3,2015-06-15,1.70,2,225
5917831,Bohemian Studio in Hip Location,632869,Natalie & John,District 17,36.12503523911802,-86.77487789645446,Entire home/apt,98,2,10,2015-06-28,4.76,1,149
5029429,2 Bedroom Great Location,6855810,Marshall,District 17,36.12913263072671,-86.78888356108226,Entire home/apt,135,1,18,2015-06-22,4.12,32,352
4170603,Cozy Studio Apartment,16831211,Chris,District 17,36.12529224703257,-86.77620578269685,Entire home/apt,124,2,49,2015-07-06,5.14,2,350
5998808,HUGE 2 BR Condo-RIGHT BY DOWNTOWN,19636025,William,District 17,36.131358386689044,-86.77801787164597,Entire home/apt,280,1,0,,,1,15
5422413,Cute Studio in the Heart of it All,28115804,Jessica,District 17,36.12727589890065,-86.77871137567674,Entire home/apt,119,2,10,2015-06-23,3.53,1,360
6639051,Modern 2010 Home in 12th South,32375694,Chris,District 17,36.124713833826,-86.78242971493884,Entire home/apt,850,1,0,,,1,34
6854413,Spacious 1BR with Pool Access,22175279,Marielle,District 17,36.12684431898792,-86.78006513500182,Entire home/apt,115,5,0,,,1,5
6088650,New Luxury 4BR Home in 12 South,28626061,Chip,District 17,36.124469852124165,-86.7824269871989,Entire home/apt,350,4,2,2015-07-03,1.28,1,183
4066823,Charming in a Prime Location,12950130,Ashley And Norm,District 17,36.125582865915796,-86.77722878768951,Entire home/apt,125,2,12,2015-07-03,1.24,3,329
125579,"Uberhip 12th South, Walk Everywhere",624167,Mary Elizabeth,District 17,36.130543980874414,-86.78762158446033,Entire home/apt,225,4,14,2015-05-05,0.28,1,301
5687484,1 mi to downtown! Walk 2 bars/rests,28687614,Mary Kate,District 17,36.127073781248505,-86.78214535344699,Entire home/apt,200,3,6,2015-06-15,1.62,3,239
6388715,1 Bedroom Great Location w/a Pool!!,6855810,Marshall,District 17,36.12533708418529,-86.77912695307322,Entire home/apt,85,1,1,2015-06-01,0.88,32,338
5729449,1 bed/1 bath Condo near DOWNTOWN!!,21968804,Ryan,District 17,36.13124782982933,-86.780999921983,Entire home/apt,190,3,19,2015-06-21,6.40,2,260
6594629,1 Bedroom Condo w/a Pool!!,6855810,Marshall,District 17,36.13065890688646,-86.77993364961897,Entire home/apt,85,1,2,2015-06-23,2,32,337
5051120,A Walkable Urban Retreat,10682120,Lauren,District 17,36.121188162396926,-86.78675010942172,Entire home/apt,94,2,23,2015-07-08,5.95,1,57
6489870,1106 Kirkwood Ave,33916198,Brian,District 17,36.12115907888064,-86.78897463270918,Entire home/apt,199,3,0,,,1,364
4597510,Large Historic Home in 12South,19253119,Christiane,District 17,36.122864697059256,-86.78673839047971,Entire home/apt,199,2,2,2015-02-20,0.30,1,209
5587611,1 Bed Apt. in Heart of 12th South ,1715656,Michael,District 17,36.12602001635647,-86.7880217723475,Entire home/apt,150,2,0,,,1,358
6130922,4BR Home in Heart of 12th South!,9441604,Brittany,District 17,36.129249738879764,-86.78356714104393,Entire home/apt,950,1,0,,,1,351
2512802,Amazing Condo in the Music City,5932518,Jared,District 17,36.128377193363136,-86.77996955622518,Entire home/apt,199,1,42,2015-06-16,2.63,1,352
4483094,Renovated Condo Perfect for 2 ,6855810,Marshall,District 17,36.125243285582314,-86.77792729611032,Entire home/apt,75,1,7,2015-06-29,0.89,32,288
6134687,Brand New 12South Home,6494740,Christine,District 17,36.128890387068196,-86.7853576243961,Entire home/apt,539,2,0,,,4,357
6692241,"2Beds/1BA, Near Downtown, Own door!",25467486,Erin,District 17,36.12405856078914,-86.76396350073804,Private room,110,1,3,2015-07-02,3,4,72
5339135,Purple Haze Room in New Music Row!,25430263,Danny,District 17,36.123688569915856,-86.76135548520121,Private room,75,1,8,2015-06-29,1.94,3,365
3363445,Modern Living Near Melrose/12th S.,16968529,Kyle & Kayla,District 17,36.12425619331588,-86.76354299522782,Entire home/apt,173,1,6,2015-06-15,0.49,1,229
3095302,Charming Cottage in the City!!,15741883,Melanie,District 17,36.13123241336528,-86.7712376052758,Entire home/apt,500,2,13,2015-06-15,1.12,1,270
1913203,8th South - Super Convenient to all,175272,Valerie,District 17,36.1294398852276,-86.77349869864297,Entire home/apt,195,2,6,2015-06-01,0.50,1,323
4949787,Full Home 7mins Downtown & Hotspots,25467486,Erin,District 17,36.12376461272072,-86.76393194674714,Entire home/apt,590,1,0,,,4,67
6091836,"Clean, Comfy & Close to Everything!",31595475,Robert,District 17,36.13956156578103,-86.76694837732757,Private room,79,1,16,2015-07-06,6.49,2,16
325560,Summer Lux Special incl pool/gym!,1665174,Am,District 17,36.130268707500846,-86.78143805592208,Entire home/apt,169,1,125,2015-07-06,3.41,1,174
4651956,Cozy & cute! 1 block from Music Row,24080011,Becky & Nathan,District 17,36.137289279205305,-86.79202782001937,Entire home/apt,85,3,1,2015-01-12,0.17,1,180
4652726,Modern Rustic Loft in Hip District,1187056,Jacob And Bonnie,District 17,36.12602415629876,-86.77893513730523,Entire home/apt,109,3,16,2015-07-05,2.35,4,335
2039056,Charming 2br / 2miles from DT Nash!,3562372,Matt+Renee,District 17,36.1335843662886,-86.7786277520084,Entire home/apt,395,3,1,2015-06-28,1,1,356
6703990,12 South Perfect for Large Groups!,2275056,Debbie And Glenn,District 17,36.13146265931052,-86.78190596122694,Entire home/apt,699,3,0,,,5,319
5579606,Modern Craftsman 12 South Home,27843141,Carrie,District 17,36.129500202720145,-86.788355750518,Entire home/apt,800,1,2,2015-05-30,1.00,1,173
6628534,Apartment located close to downtown,17947545,Alanah,District 17,36.13438777785937,-86.78147451260193,Entire home/apt,110,1,6,2015-07-05,5.45,1,110
6984983,1 BR Loft IN Nashville & 12 South,16385693,Dean,District 17,36.13095466034579,-86.77955574648401,Entire home/apt,199,1,0,,,1,317
6981660,Huge House Under 2 Mi from Downtown,3537801,ErikLevin,District 17,36.13237060434277,-86.78433996514683,Entire home/apt,199,3,0,,,5,90
3392817,NEW LISTING! 4 Bdrm - walk to 12 S!,17116583,Barrett,District 17,36.12485988630086,-86.78736086532487,Entire home/apt,325,2,5,2015-03-10,0.53,1,184
994298,Historic Bungalow - 2BR & 2Baths,5461408,Nancy,District 17,36.13473664384577,-86.78045906323774,Private room,140,2,62,2015-06-29,2.38,1,74
6273461,CMA-FEST STEAL!,32604128,Jill,District 17,36.1379155582469,-86.77078654797437,Entire home/apt,550,4,0,,,1,42
3487634,Private Tattoo Suite,17116520,Shannon,District 17,36.12407922549313,-86.77517032863027,Entire home/apt,300,1,0,,,1,365
4557628,Unique Traveling - Multiple Condos!,6855810,Marshall,District 17,36.12643920838671,-86.77917226904086,Entire home/apt,90,4,0,,,32,359
4053964,Amazing Condo - Great Location!,21023445,Chloe,District 17,36.127402652804946,-86.7779359353654,Entire home/apt,120,2,13,2015-07-05,1.56,1,49
6644967,Cozy Cottage- 5 Min. from Downtown!,34781133,Drew,District 17,36.138506076643516,-86.77138599862312,Entire home/apt,450,1,0,,,1,12
475134,Nashville on the Range,1643782,Katy,District 17,36.11693485927458,-86.78936972060382,Entire home/apt,137,3,40,2015-06-14,1.08,1,357
3490022,Custom 4 bdrm plus bonus 12 South,17574894,John,District 17,36.122379174849875,-86.78422642627866,Entire home/apt,795,2,7,2015-06-01,0.70,1,223
4571878,Spacious Efficiency Built 4 Comfort,1187056,Jacob And Bonnie,District 17,36.126980467922216,-86.7795759535866,Entire home/apt,109,3,19,2015-07-05,2.78,4,350
5720137,Walk to bars/rest. 1 mile downtown!,28687614,Mary Kate,District 17,36.12544970720879,-86.7825177762769,Private room,109,2,10,2015-06-05,2.80,3,279
1034827,Perfectly Located Lovely Room,5696045,Dominique,District 17,36.1350007417217,-86.77710177119762,Private room,115,2,8,2014-05-18,0.29,2,42
5230048,New Luxury Home-Walk to Restaurants,7198421,Casey,District 17,36.12845733630275,-86.78671711773573,Entire home/apt,400,2,14,2015-06-21,3.13,1,298
6115165,12South Nashville Gem,7339555,Scott,District 17,36.125407363817864,-86.78261344895502,Entire home/apt,199,2,5,2015-07-05,1.97,1,92
5743296,Great place to stay in Nashville!,18279576,Jeremy,District 17,36.13603387343528,-86.76986538320145,Entire home/apt,129,2,2,2015-06-15,0.71,1,290
4575694,12South Studio Heart of Nashville,23718279,Samantha,District 17,36.12252625647586,-86.78383977910669,Entire home/apt,139,2,40,2015-07-02,7.41,1,120
5067709,1 Bedroom Condo Great Location,6855810,Marshall,District 17,36.12568570850941,-86.77923137394427,Entire home/apt,85,1,7,2015-05-27,1.62,32,302
6139494,3 Bedroom Home in Historic 12South,6855810,Marshall,District 17,36.12523992435439,-86.78690077983705,Entire home/apt,200,1,2,2015-06-08,1.28,32,355
6259205,Cozy 2bdrm house  minutes from town,13298951,Tonya,District 17,36.12995810855082,-86.77417156836925,Private room,85,2,0,,,1,81
6093087,Modern Oasis Close to Everything!,27639620,StayLocalNashville,District 17,36.13031760933538,-86.7769881181905,Entire home/apt,500,1,2,2015-05-19,0.97,14,326
6684277,Private Room,6494740,Christine,District 17,36.12758851098281,-86.78368041981628,Private room,111,1,1,2015-06-14,1,4,364
6305657,Historic B&B Private BabeRuth Suite,32632885,Ashley,District 17,36.12896264249893,-86.78302778572193,Private room,140,3,2,2015-06-22,2,2,71
5247362,Garden Home in 12th South,1600526,Caylin,District 17,36.12711219422627,-86.7840171106766,Private room,75,1,10,2015-05-31,2.36,1,329
3158038,12South comfort,5611748,Duane,District 17,36.1348018882008,-86.78513738871487,Entire home/apt,300,3,5,2015-03-29,0.44,1,88
5261347,12 South Loft - Private Guesthouse,26604311,John & Lori,District 17,36.11754496370123,-86.78322674710773,Entire home/apt,175,2,9,2015-06-21,2.35,1,109
3686152,Spacious 12th South Getaway,15586733,Neal,District 17,36.126900948967766,-86.78371366686989,Entire home/apt,300,2,37,2015-06-22,3.59,6,148
6311436,1 mile walk to downtown Nashville,32832665,Ryan,District 17,36.14651731800943,-86.78220400101102,Private room,95,1,8,2015-06-18,6.15,2,164
1317188,Cute & Clean! Walk to Local Gems...,5696045,Dominique,District 17,36.13262390745338,-86.7779692023003,Entire home/apt,95,1,50,2015-06-15,2.11,2,140
5857551,Charming Apt in the Heart of Nash,12298425,Linda,District 17,36.128728182848164,-86.77993847132747,Entire home/apt,140,2,7,2015-06-08,2.69,1,334
6833853,Nashville Home | 8th ave/Melrose,9602166,Graham,District 17,36.11867821018676,-86.77748462300785,Entire home/apt,200,2,0,,,1,15
4218203,12th S Studio Apt w/ Balcony,21893208,Tillie,District 17,36.12114765148691,-86.77663464924848,Entire home/apt,129,1,1,2015-01-02,0.17,1,248
5276502,Victorian in 8th/12th South Area,27314274,Thomas,District 17,36.132504093940476,-86.78115847894664,Entire home/apt,599,2,1,2015-04-12,0.37,1,127
6335064,Historic B&B-Private Caroline Suite,32632885,Ashley,District 17,36.12758708617842,-86.78294788605552,Private room,140,3,2,2015-06-15,2,2,71
4753283,Cool Condo in a Great Area,6855810,Marshall,District 17,36.12629466921734,-86.77911813474975,Entire home/apt,85,1,8,2015-06-27,2.40,32,303
4033674,"Modern Condo, Close to Downtown!",14657565,Daphne,District 17,36.12607060274791,-86.7778299236282,Entire home/apt,85,1,77,2015-06-29,9.55,1,272
4753688,Cool Condo in Trendy Neighborhood,6855810,Marshall,District 17,36.12528223539586,-86.77769528892796,Entire home/apt,85,1,6,2015-06-06,1.49,32,293
4220787,Too Charming in a Prime Location!,12950130,Ashley And Norm,District 17,36.127344674990844,-86.77785313977473,Entire home/apt,125,2,11,2015-06-19,1.48,3,330
2687266,Cool 4bd Bungalow Perfect Location!,13756506,Rachael,District 17,36.132389188863804,-86.76922580255692,Entire home/apt,300,2,68,2015-06-28,4.73,1,300
6644376,The 1102 (5min from Broadway!),34777457,Brian Allen,District 17,36.147952823151506,-86.76633915109312,Entire home/apt,300,1,0,,,1,341
5792492,12th South - 1908 Victorian,30050923,Jeff,District 17,36.123337384973105,-86.7848155349239,Entire home/apt,351,2,2,2015-06-21,2,1,75
6848892,Right in the middle of everything !,21986498,Ken,District 17,36.1328052950936,-86.77945345596568,Entire home/apt,135,1,0,,,1,76
37306,Historic Craftsman Near Music Row,161033,Carly,District 17,36.133109327706684,-86.77476703844633,Private room,140,2,87,2015-06-15,1.46,1,333
6878055,3BR/2.5 BA Nashville Contemporary,31148752,Bo,District 17,36.12625883904777,-86.78350218156376,Entire home/apt,799,2,0,,,6,317
5820700,Apartment in the Heart of Nashville,28700714,Nick,District 17,36.13085810051513,-86.7793670428052,Entire home/apt,99,2,2,2015-06-29,2,1,11
5317695,3 Bedroom Music Row House,6855810,Marshall,District 17,36.13721467675843,-86.79316250216124,Entire home/apt,135,1,10,2015-06-11,2.44,32,278
6336633,Clean & Custom Luxury 12 South Home,32458588,Brittany,District 17,36.12631068311178,-86.78184070659407,Entire home/apt,199,2,2,2015-06-16,1.58,1,28
6336963,1BR/1BA Apt in 12 South,32994447,Blaine,District 17,36.12056093846506,-86.7903768235508,Entire home/apt,109,1,10,2015-06-23,6.82,1,340
5845643,Music City Town Home,17795594,Arianna,District 17,36.116304108795575,-86.78518043367909,Private room,70,1,7,2015-06-15,2.53,1,341
1136701,CMA Fest - 12South Bungalow,6235258,Rick And Angela,District 17,36.132741179929525,-86.78555130632768,Entire home/apt,315,2,7,2015-03-21,0.28,1,186
5294389,Spacious Home. 2 miles from DT,11361200,Karen,District 17,36.11859323896572,-86.7770766457278,Entire home/apt,200,30,12,2015-06-29,3.10,3,334
4275484,Comfortable 3BR PERFECT LOCATION,22196890,Donald,District 17,36.138066550816205,-86.76731948903375,Entire home/apt,250,2,6,2015-06-21,3.46,1,336
1130166,Private suite in universities area,6201847,Cally And  Ken,District 17,36.121999208858625,-86.7884445447961,Private room,95,2,88,2015-06-15,3.66,1,323
4943665,1BD/BA near Belmont+12th S+Downtown,25467486,Erin,District 17,36.12414789931112,-86.76435325115347,Private room,110,1,3,2015-06-13,0.83,4,278
5850697,12 South Studio,30371424,Sarah,District 17,36.127065768884954,-86.78526375279078,Entire home/apt,125,1,12,2015-06-22,4.80,2,292
6810378,12 South Condo with Rooftop Patio,35652079,Harlin,District 17,36.12035358692572,-86.79003546244537,Entire home/apt,150,1,0,,,1,152
1640655,A Southern Hospitality Experience!,6154341,Ann,District 17,36.12487992228448,-86.77863413780028,Private room,86,1,72,2015-07-02,3.38,1,336
5101476,The Villa,23630584,Spencer,District 17,36.14107735200794,-86.79089421039554,Entire home/apt,139,2,33,2015-06-27,6.23,1,267
5849689,Renovated Retro Condo,6855810,Marshall,District 17,36.12588483183899,-86.7790027492571,Entire home/apt,85,1,6,2015-06-25,3.40,32,255
6363153,"Cozy home, close to everything!",31337102,Allison,District 17,36.13497512135608,-86.7823512530776,Entire home/apt,120,2,3,2015-06-15,2.31,1,1
4814184,Family friendly 12th South 2BR,21845952,Joseph,District 17,36.12155899915997,-86.77755839512103,Entire home/apt,200,2,1,2015-01-02,0.16,1,0
6401367,12 South Apartment,32013828,Jr,District 17,36.12329436749221,-86.78965560974879,Entire home/apt,85,2,0,,,1,355
5339138,Music House Rooms @ New Music Row,25430263,Danny,District 17,36.123521854032894,-86.76365717091956,Private room,45,1,17,2015-06-23,4.59,3,346
5317598,12TH SOUTH AREA BUNGALOW!,25848236,Anna,District 17,36.130137581510816,-86.78379460251257,Entire home/apt,315,2,7,2015-06-16,1.91,1,214
5352951,Spacious 5 BD Bungalow w/ Hot Tub!,22224024,Keith,District 17,36.13771436498979,-86.79194398722863,Entire home/apt,350,3,12,2015-06-07,4.00,1,108
6377056,Walkable to restaurants and shops!,27639620,StayLocalNashville,District 17,36.12936648182987,-86.7868261388477,Entire home/apt,500,1,0,,,14,334
6403988,Best view for 4th of July fireworks,32832665,Ryan,District 17,36.143756663851256,-86.78020648722972,Entire home/apt,150,1,2,2015-06-28,2,2,329
1202994,PRIVATE GUESTHOUSE in 12 S./BELMONT,6569968,Jackie,District 18,36.12251349734412,-86.7906343989929,Entire home/apt,124,1,76,2015-05-19,3.04,1,245
6402941,"Vintage Charm, Comfy + Location!!",33390867,Dana,District 18,36.129201098103515,-86.81133750859114,Private room,65,1,0,,,1,354
6423525,2 bedroom Walk to Vandy & Belmont!!,6855810,Marshall,District 18,36.134319409452495,-86.80489182044725,Entire home/apt,135,1,2,2015-06-22,2,32,349
4891943,12th Ave South Urban Oasis,19922778,Beverly,District 18,36.12180987975499,-86.80304907979635,Entire home/apt,225,1,18,2015-06-28,3.86,1,361
2216697,Chic & Cozy on Belmont Blvd #1,2886274,Ali,District 18,36.130321113152874,-86.79628960232755,Entire home/apt,201,1,115,2015-06-29,6.57,4,164
3869626,Charming Belmont/Hillsboro Unit,6156159,Whitney,District 18,36.13098699109962,-86.79591229029667,Entire home/apt,225,1,9,2015-04-26,0.92,1,365
4930153,Private 1BR-1BA in Belmont / 12th S,11707968,Phillip,District 18,36.13072008616175,-86.79238428128495,Private room,90,1,3,2015-06-28,3,1,53
3095306,Master Bedroom Near Downtown,14477193,Kelsey,District 18,36.137558520487616,-86.80931581204491,Private room,100,1,1,2014-06-09,0.08,1,191
